ID,Comment Text,Token Count,Label
6110,làm nạn_nhân tiếp đi,5,Không ủng hộ
6111,"Gia_đình đình Kim_soo hyun giống gia_đình tao này , nói thế động_chạm nha , ngoài kia bao_nhiêu gia_đình như_thế nói không sợ động_chạm à",32,Không liên quan
6112,"cỡ sao hạng Sao nếu phốt bịa_đặt phải dập ngay , dập mạnh_tay chứ ai_lại im_lặng để danh_tiếng càng_ngày_càng tệ",27,Ủng hộ
6113,"gia_đình chỉ cũng không có vừa , không đòi được tiền là quay ra gào lên . Cỡ tao gặp người_yêu cũ là tao block đời_nào rồi , chia_tay là hết mắc gì phải quan_tâm trời : Còn chỉ tự_sát là do cdm thôi lquan ảnh",60,Không ủng hộ
6114,"Bộ cứ gia_đình không được êm_ấm là có quyền làm điều sai_trái hả , không có bố thì mẹ vẫn có_thể giáo_dục mà , giáo_dục ảnh_hưởng lớn đến tính_cách con_người lắm nha , đừng cứ đỗ thừa mỗi cho việc gia_đình không hp",53,Không ủng hộ
6115,"không nên ép bạn ấy đến mức quá_đáng như_vậy , mặc_dù tao cũng không hâm_mộ nhưng không nên quá_đáng . Rồi lại vùi_dập 1 con_người đến mức đường cùng",37,Trung lập
6116,"hết chuyện để đào à , lôi gia_đình người ta vào làm gì ?",15,Không liên quan
6117,"Đúng mà , con_người yêu cũ tui lăng_nhăng , ba_mẹ nó cũng lăng_nhăng mà : , kiểu dột từ nóc luôn . Cái máu lăng_nhăng nó là gen luôn đó",37,Không liên quan
6118,"nghe bảo đám_cưới bố hắn hắn không đi vì cũng không muốn gập mặt , ghét á vậy_mà giời giống người mình ghét",25,Không ủng hộ
6119,gia_đình không trọn_vẹn vậy là làm tổn_thương đứa trẻ 15 tuổi hả ?,16,Không ủng hộ
6120,"Tốt thì Kim_Soo_Hyun lớn lên thiếu_thốn nhưng giỏi này giỏi nọ , xấu 1 cái lôi hết gia_đình người ta lên đào",27,Không ủng hộ
6121,"Con nhà tông không giống lông cũng giống cánh , dù_cho thấy đời cha_mẹ có rách cỡ nào thì miếng rách đó nó cũng lây sang đời con rồi nặng hay nhẹ thoi , không có chuyện con_cái không giống hoàn_toàn nết ba_mẹ",50,Không liên quan
6122,hinh nhu og bố mấy vợ_chồng lận cũng la nghệ_sĩ . cũng hay bám danh tiêng anh nay de kiem lợi,26,Không ủng hộ
6123,"Ngày_xưa tao quen 1 anh mà bme anh ly_hôn , bố ngoại_tình , xong tao cũng không kì_thị gì , quan_tâm các kiểu mà ông ý học giỏi , chăm , nhà điều_kiện nhưng ông vẫn tự_ti với tao vì gia_đình như_vậy , kiểu mặc_cảm từ bé , mà trước ý ông quen ai gia_đình phía nữ cũng trộm_vía hạnh_phúc thì ông cũng đều chia_tay , không được lâu_dài ý , xong cuối_cùng anh quen vợ anh thì bme vợ cũng tình_trạng y_như nhà anh . Chắc như_vậy dễ đồng_cảm hơn chăng ?",123,Trung lập
6124,bố anh này còn yêu gái trẻ nữa chứ :,10,Không liên quan
6125,Nó hận cha nó và nó làm y cha nó,10,Không ủng hộ
6126,"Thế_gia_đình của bạn gái kia cũng đâu tốt_đẹp gì , lúc con còn sống thì không quan_tâm , con_nợ nần cũng chẳng giúp_đỡ , giờ phải gánh khoản nợ nên khui vụ này ra",43,Không ủng hộ
6127,Sao mình thấy cũng cũng bình_thường nhi : cũng yêu nhau 6 năm trời chứ co phai qa đường 3 bữa la đá đâu . Đọc thư la cũng yêu dữ đó . Thử_hỏi giờ co th nao ngồi viết thư_tay nthe không : ngoài đời mày thaya con đầy thằng hl hơn nhiều . Nên đây thấy vẫn bình_thường chan : . Người_yêu cũ ai ma chả muốn qên đi ai muốn dây_dưa,84,Trung lập
6128,"Lúc có page up bài ông này thích bạn fai phải coi ổng là nhất , phục_tùng là tao nghĩ ổng bị ám_ảnh từ gia_đình rồi.bản thân tao cũng là người_lớn lên trong bạo_lực ngôn_từ , nó ảnh_hưởng tới mindset ghê_gớm lắm , phải đi khai vấn tâm_lý để bứt ra , huống_hồ gì gia_đình ổng vậy.nhưng mà dù là nạn_nhân của gia_đình thì ổng vẫn sai lè",92,Không ủng hộ
6129,nhìn cái mặt này thì biết là không ra gì rồi,11,Không ủng hộ
6130,? vớ_vẩn vậy,5,Không liên quan
6131,Xàm vừa,3,Không liên quan
6132,"Tất_nhiên là không rồi , không phải thì cuncg bị vùi_dập",18,Không ủng hộ
6133,CUỐI_CÙNG TỘI NHẤT VẪN LÀ CÔ BÉ KIM SAERON ĐI CŨNG Không_YÊN,27,Không ủng hộ
6134,"Người ta đang phơi_bày sự_thật , đòi lại công_bằng cho cô ấy mà trời",18,Không ủng hộ
6135,Chuẩn luôn để sự ra đi của cô ý không đáng tiếc không phơi_bày kẻ xấu vẫn còn sống nhơn nhởn,24,Không ủng hộ
6136,nhật_ký mình có : em,6,Không liên quan
6137,Đòi kiểu gì trong khi lỗi là do cộng_đồng mạng ép nó vào đường cùng mà,17,Không ủng hộ
6138,Nếu thật thì bả đi vì Kim_Soo_Hyun cả,10,Không ủng hộ
6139,bạn ơi 1 trong những quả cô này bị chửi kinh_khủng cũng liên_quan đến ông này đấy,19,Không ủng hộ
6140,Kim_soo hyun là nam diễn_viên mình thick nhất xứ hàn đoá . Nếu thật_sự thì hết thick nổi rồi .,27,Không ủng hộ
6141,Thật đó 5h này tung hết,6,Không liên quan
6142,"thấy bình_thường mà có gì đâu nhỉ , cũng chia_tay mấy năm rồi bạn đó mới tự_sát . Cũng tự_nguyện mà nhỉ",27,Trung lập
6143,ai mà bình_thường trong lúc mình tự_nguyện người ta như nào,13,Trung lập
6144,"eo_ôi , con gái mà có suy_nghĩ thoáng vkl he kkk",17,Không liên quan
6145,vụ BTS là sao vậy ạ,6,Không liên quan
6146,16 tỷ chìm rồi à_anh,6,Không ủng hộ
6147,Vụ này 12 tỷ,4,Không liên quan
6148,Yêu thì không sao nhx nợ phải đòi chứ 700 won = 12ty chứ có phải 700 ngàn đâu,21,Trung lập
6149,Luôn tin bảnh,4,Ủng hộ
6150,Ủng_hộ ăn_mừng kim_soo hyun Tán_Gia_Bại_Sản,13,Không ủng hộ
6151,Đang dv cast cao nhất giờ thì,8,Trung lập
6152,Nhưng có_thể là tự_nguyện không,7,Trung lập
6153,khi nào review sdp Picea_Power X5 đi ah,12,Không liên quan
6154,Đúng kênh đó chắc_chắn bằng_chứng đủ người ta mới lên tin,13,Trung lập
6155,vẫn tin bảnh,4,Ủng hộ
6156,Tin_Bảnh các bạn ơi,5,Không liên quan
6157,Ví_dụ giờ ổng quen hòi 15 tuổi giờ ổng nói ổng không qhtd . Bé đó cũng đi rồi ai làm_chứng ta … chắc có clip quay lén,32,Không ủng hộ
6158,VIỆN GARO SERO TOÀN LUẬT_SƯ VỚI PHONG VIÊN ĐẲNG_CẤP ĐÃ VỀ HƯU,29,Không liên quan
6159,Chẳng_nhẽ lại dồn thêm nguoi nữa tt,9,Không liên quan
6160,thằng ý sẽ phải trả_giá,6,Không ủng hộ
6161,Thui em chạy nốt cuốc grab tối còn có bữa ăn đây ạ . Đang lo chạy_ăn từng bữa . Không đủ sức lo_nghĩ các chuyện của các ngôi_sao,35,Không liên quan
6162,KSY quá nhẫn_tâm 6 năm thanh_xuân vậy_mà ... tui tin vụ này thật 100%,18,Không ủng hộ
6163,tao vẫn tin ảnh,4,Ủng hộ
6164,chuẩn_bị cs tiền_tệ mới_rồi đó mọi người,10,Không liên quan
6165,Tui mê ảnh từ nữ_hoàng nước_mắt,8,Ủng hộ
6166,Nhìn mặt ảnh hiền quá_trời mà . Yêu chia_tay thì thôi không nói còn qhtd với tvtn thì có chuyện nha . Hóng tiếp thui,32,Trung lập
6167,Bts kiện vụ gì á,6,Không liên quan
6168,tự_nhiên sợ giới giải_trí,6,Trung lập
6169,trộm_vía Park bo gum không bị dính drama,10,Không liên quan
6170,Đừng là thật màaa,5,Trung lập
6171,còn đâu chàng trai hoàn_hảo của tui,8,Không ủng hộ
6172,"mọi người hóng drama vụ Châu_Kiệt_Luân oánh bạc thua 4000 tỏi chưa , ngày_xưa nghe nhạc ông này nổi lắm",24,Không liên quan
6173,Tym để chiều trúng số,6,Không liên quan
6174,"nói khách_quan thì người lâu ngày không gặp cũng hoá thành người_dưng thôi . huống_gì mấy năm rồi , đó là thực_tế mà . Còn chuyện có đưa số điện_thoại cho phóng_viên hay không thì chưa rõ , nếu đúng thì tồi thật . Còn quan_điểm tao.yêu thì thấy không có liên_quan , ai cũng phải tự bản_lĩnh quyết_định cho cuộc_sống của mình thôi",81,Trung lập
6175,"Em thì vẫn đang đợi thông_tin cuối_cùng , ngã_ngũ đã . Không vội quay xe",19,Trung lập
6176,"Drama này lấp drama kia … đang lấp vụ thả boom nhằm kdc đấy … ông này trong_sạch thì_thôi , kg thì xác_định là chốt thí đời tàn",38,Không ủng hộ
6177,KIM SEA_RON CÓ ĐÁNG THƯƠNG KHÔNG,11,Trung lập
6178,Ổng mới nói 41tuoi ổng muốn kết_hôn với cô gái 21tuoi và yêu_thương ổng càng không ghen với công_việc làm nghề của ổng .. trâu già thích gặp cỏ non .,41,Không ủng hộ
6179,Oppa cứu 1 bàn cho phạm thọi,9,Ủng hộ
6180,Hải biết tuốt,3,Không liên quan
6181,vấn_đề là thằng này sai và gia_đình chị ý đã làm gì cho chị chưa hay chỉ hút máu từ bé đến lúc chết,26,Không ủng hộ
6182,Chiến này anh tao tàn_canh rầu,7,Không ủng hộ
6183,Làm clip về mì gói 3 con cừu đi mày .,11,Không liên quan
6184,sợ thật mạng xã_hội nói_chuyện ngoài còn kinh_khủng hơn VN mình,14,Không liên quan
6185,chịu mấy con bênh th kim_soo hyun,8,Không ủng hộ
6186,mù_quáng mà chỉ_tội cho chị tao thoi,9,Không ủng hộ
6187,chứ không_lẽ bênh mày,5,Không ủng hộ
6188,tao kêu bênh tao hả ?,6,Không liên quan
6189,tim để kim_soo Hyun vô_tội,7,Ủng hộ
6190,bao_giờ kim_soo hyun công_khai jack mới cíu được,12,Trung lập
6191,chịu mấy con_mẹ bênh được cha này,8,Không ủng hộ
6192,Joke màaa chứ nghĩ sao tới nước này rồi ai còn bênh được ổng nữa,17,Không ủng hộ
6193,còn đó bạn fan ông này mù_quáng ghê ấy,10,Không ủng hộ
6194,Tim để Kim_soo hyun đi tù,7,Không ủng hộ
6195,có mày đi á,4,Không liên quan
6196,không đi được đâu mà là đứa bị tống đầu_tiên đó,12,Không ủng hộ
6197,ê đag hơi thắc_mắc chút là mắc gì người_yêu cũ chet phải đi đám_tang trong khi đã chia_tay rồi chẳng_lẽ đi để chúc_phúc à ? ? ?,35,Trung lập
6198,Lúc chị kia chet là đã chia_tay đâu,9,Trung lập
6199,"Tao thắc_mắc là nếu yêu_đương với trẻ vị_thành_niên là phạm_pháp ở HQ thì mấy bộ phim cấp 3 học_đường , thanh_xuân vườn_trường kia là cái gì",35,Trung lập
6200,Lộn phim rồi GV yêu học_sinh cơ =,10,Không liên quan
6201,"Trước có phim gì mà anh này là giáo_viên xong lấy bạn kia là hs , giấu mọi người là đã kết_hôn xong có đoạn anh này đi dạy vội lấy nhầm khăn lau mặt là cái q.uầ.n của nhỏ kia ấy nhỉ .",53,Không liên quan
6202,"thứ 2 : khi Kim sae ron đang làm_việc tại YG , 2019 Kim_Soo_Hyun thành_lập công_ty quản_lý gold medalist Kim_soo hyun mời Kim sae ron gia_nhập với tư_cách là nghệ_sĩ , đương_nhiên thì ai chẳng muốn ở gần người mình yêu ? không",60,Trung lập
6203,này cách nhau 12t á má ?,8,Trung lập
6204,"bạn có nhầm không , học_sinh yêu học_sinh hay ông chú dụ học_sinh",17,Không ủng hộ
6205,"Phim Hàn có học_sinh yêu oing chú mà , như yêu_tinh ấy",15,Không liên quan
6206,cuối_cùng cũng có người đứng về phe Kim_soo hyun giống mih :,15,Ủng hộ
6207,Đủ mê ki,3,Không liên quan
6208,Tui cũng vậy,3,Không liên quan
6209,đọc hết xấp này đợi ảnh ra tù là vừa,10,Không liên quan
6210,tính ra đọc là biết trêu luôn á bạn không cần phải giải_thích cho người ta,17,Trung lập
6211,em fan guộc ảnh nha,5,Không liên quan
6212,làm gì mà ra tù vậy,6,Không liên quan
6213,Nói vậy cho vui thôi,5,Không liên quan
6214,không mày mày,3,Không liên quan
6215,kaka tui sợ đọc xong mò xanh_cỏ,9,Không liên quan
6216,tao vẫn chưa thấy ảnh sai chỗ nào,8,Trung lập
6217,"hời ơi , inbox gửi cho loạt lý_do nha",11,Không liên quan
6218,mình nữa bạn ơi vẫn chưa hiểu rõ lí_do lắm à,12,Trung lập
6219,"tui củm chưa rõ chuyện này , bạn kể tui hóng với",13,Trung lập
6220,tao vẫn thắc_mắc bao_che Kim_soo hyun vì ổng deptrai à ?,16,Không ủng hộ
6221,Rồi ổng sai cái gì vậy,6,Trung lập
6222,ôg không sai về pháp_lý lẫn tình người,10,Không ủng hộ
6223,ý là ổng đúng nên theo á chứ đẹp_trai gì đây,12,Ủng hộ
6224,Ủa mấy đứa trong comment nói thiệt hay giỡn dị bây :,15,Trung lập
6225,tao cụng chấm hỏi=,7,Không liên quan
6226,thật thắc_mắc vải=,8,Không liên quan
6227,ôi giờ tao cũng chả hiểu cái mạng xã_hội bị cái gì :,14,Không liên quan
6228,tao đọc comment mà tao hoang_mang á trời,9,Trung lập
6229,ê tao ké với nha thk đó nó vậy còn bênh,12,Không ủng hộ
6230,thu_thập xong coi anh chừng nào anh ra tu nha,11,Không ủng hộ
6231,dự là mồ_côi idol nha,6,Không ủng hộ
6232,fan ông này lạc_quan thật,6,Ủng hộ
6233,Cần tag vào bài phủ_nhận lời đính_chính của ổng không,12,Trung lập
6234,nhưng nó kiểu giấu_đầu_lòi_đuôi í tao chưa tin ổng chờ thêm chắc sẽ sáng_tỏ hết sự_việc tới lúc đó tao sẽ có kl của riêng tao,32,Trung lập
6235,Đâu nè lòi cái gì nè,6,Không liên quan
6236,lướt tiktok thêm đi có mấy bài phân_tích á tao làm biến giải_thích dị nhe cưng,21,Trung lập
6237,ủa gái oi bây_giờ nó có = chứng thì bên gia_đình chị cũng có = chứng mày đi tin 1 phía à,24,Trung lập
6238,Kp tin một phía mọi người phân_tích đúng mà bạn mọi bằng_chứng đều chống lại Kim_Soo_Hyun ý.Bl đang nói ông ý nói_dối chống_chế mà,34,Không ủng hộ
6239,kb sao nm toi đọc het vẫn không thấy sai mấy ấy ấy mỗi đoạn ân đoạn nghĩa tuyệt thui,22,Trung lập
6240,"Tui thấy chia_tay nhiều năm rồi thì nợ tiền phải trả chứ , thử bồ mấy bà cho người_yêu cũ mượn tiền lên tới chục tỏi coi sao",30,Trung lập
6241,that ấy còn mấy vụ yêu 16 tuổi thì người bình_thường cũng đầy đứa yêu kiểu vậy_mà nhỉ nhiều người khoảng_cách còn hơn,26,Trung lập
6242,"nên đổi lại tên là "" mê trai nhất trái_đất """,13,Không ủng hộ
6243,thì có sai đâu mình oan là đúng rồi :,10,Ủng hộ
6244,"có sai đâu , người cần lên_án là gia_đình ả kia",14,Không ủng hộ
6245,tư_tưởng gì đây=,6,Không liên quan
6246,sao vẫn bênh được vậy ạ ? ?,8,Không ủng hộ
6247,phim thì hay thật yêu thì yêu thật nhưng con_người thật như này thì phải thù th,18,Không ủng hộ
6248,Sao mà cũng là cgai mà có mấy bà tỉnh_táo còn mấy bà trg comment bị cái gì vậy ? ? ? ? ?,28,Trung lập
6249,trông ảnh cũng tội mà mọi người,7,Trung lập
6250,tội chưa xét_xử,4,Trung lập
6251,Team thấy ảnh đúng :,6,Không ủng hộ
6252,tao sẽ đợi coi thằng_cha này lật kèo lại như nào,12,Trung lập
6253,ai nói chi nói tao vẫn tin ảnh,8,Ủng hộ
6254,đề_cương chứ bằng_chứng gì mẹ,7,Trung lập
6255,trung_bình bài_tập hè sắp tới của hs,10,Không liên quan
6256,"đọc hết sắp đó , mồ_côi idol chứ cứu gì kịp",12,Không ủng hộ
6257,"vẫn còn , sấp này chưa hết nhaa",9,Trung lập
6258,bằng_chứng tập đề,4,Không liên quan
6259,Vụ gì vậy ?,5,Trung lập
6260,kèo này anh lật được thì ra đời em chỉ nể mỗi_anh,13,Ủng hộ
6261,Đún đún,4,Không liên quan
6262,từ đầu đến cuối tao luôn tin Kim_soo hyun,10,Ủng hộ
6263,cứu ảnh đi bây chứ tao sắp thay lòng vì mấy tin đó rồi,14,Trung lập
6264,tam_quan lệch_lạc,4,Không ủng hộ
6265,+1 máy lạc_quan,4,Trung lập
6266,còn thở còn gỡ,4,Trung lập
6267,em tham_gia với,4,Không liên quan
6268,ổng vô_tội mà,4,Ủng hộ
6269,tội chưa xử,3,Trung lập
6270,đọc comment mà hoang_mang time,6,Trung lập
6271,Thôi yêu luôn anh di bạn thấy áo của bạn là điểm cộng trong mắt ảnh,16,Không liên quan
6272,ảnh tội lắm,3,Ủng hộ
6273,tội_lỗi đầy mình,4,Không ủng hộ
6274,vô_cảm thì tim,4,Không liên quan
6275,Lẹ dùm em đi chị 2,7,Không liên quan
6276,Jack sai là đúng còn Kim_Soo_Hyun sai là Kpai rồi,13,Không ủng hộ
6277,bị ma che mắt,4,Không ủng hộ
6278,Lạc_quan nhất tiktok rồi,8,Không liên quan
6279,anh chưa lên tiếg là còn cứu được nha,10,Trung lập
6280,giáo_viên bộ_môn : đống bài_tập đó Em làm xong chưa mà quay lên ?,19,Không liên quan
6281,Tình_thế bây_giờ quay như chong_chóng,8,Trung lập
6282,Nổi không c,3,Không liên quan
6283,Cứu ảnh đi có ảnh đang thở oxy rồi đó,10,Ủng hộ
6284,nhỏ nào giải_thích xem ổng sai chỗ nào phát,10,Trung lập
6285,Cho em tham_gia với được không ạ,8,Không liên quan
6286,+1 máy âm_thầm bên_anh,6,Không liên quan
6287,"Mqh tình_yêu tự_nguyện đôi bên mà chửi mỗi Kim_soo hyun chia_tay được 2-3 năm rồi , lên phủ_nhận hiện_tại không có mqh yêu_đương cũng bị nói",39,Ủng hộ
6288,Tôi tham_gia nữaaaa,7,Không liên quan
6289,Đoán vội đề_cương,4,Không liên quan
6290,Em theo với,3,Không liên quan
6291,để thu_thập chung nè,5,Không liên quan
6292,mag hết zô đây,5,Không liên quan
6293,Em nữa chị ơiii,5,Không liên quan
6294,cân tấttt nhee,7,Không liên quan
6295,Bao_giờ jack công_khai ổng đẻ ra Thiên_An thì lúc đó Kim_Soo_Hyun minh_oan thành_công á,21,Không liên quan
6296,soi tờ đó ra một đống btvn,9,Không liên quan
6297,"Biết là Kim_Su_Huyn không hề sai , nhưng việc Kim_Su_Huyn làm với Kim Se-ron cũng đâu hoàn_toàn đúng ?",30,Trung lập
6298,Thu_thập xog chưa bà lên giải_oan đi,10,Trung lập
6299,chờ xíuuuu,7,Trung lập
6300,"tao chịu mấy mom rồi đó , thần_tượng thì cũng có mức th chứ",15,Không ủng hộ
6301,Hết vui rồi,3,Không liên quan
6302,huhh thương kim sae ron,8,Không ủng hộ
6303,đọc đi chừng nào ảnh ra tù đi là vừa,10,Không ủng hộ
6304,_soo hyun lật kèo được đời này tao nể mỗi ảnh,11,Ủng hộ
6305,team chưa bình_thường chuyện gì sảy ra,8,Không liên quan
6306,Tao đang chờ cái ngày mấy mẹ bênh ổng phải đội chục cái quần,14,Không ủng hộ
6307,tam quen lệch_lạc,4,Không liên quan
6308,ai còn tỉnh không ạ =,6,Không liên quan
6309,chịu mấy bà còn cố bênh Kim_soo hyun ...,11,Không ủng hộ
6310,Đọc hết cái xấp này là ảnh ra tù ln rồi đó,13,Không liên quan
6311,chịu con mje này thật ấy,7,Không ủng hộ
6312,Tao thấy chẳng oan tí nào,6,Không ủng hộ
6313,em ngủ cho tôi,4,Không liên quan
6314,Rồi kim_soo hyun là tài_khoản nào nữa,9,Không liên quan
6315,chắc mình tao tỉnh,4,Trung lập
6316,nói đấy là tập đề_cương tao còn tin,9,Trung lập
6317,bằng_chứng hay đống đề_cương giữa kì,8,Trung lập
6318,bằng_chứng minh_oan kim_soo Hyun số_đề toán luyện giữa kì,13,Không liên quan
6319,Vụ gi vậy mnn,5,Trung lập
6320,Oan cho ảnh quá quan hơn cả thị mầu luôn mà,12,Ủng hộ
6321,đọc hết sấp đó là vừa lúc ảnh ra tù,10,Không liên quan
6322,Lạc_quan đến đau_lòng,5,Không liên quan
6323,10 thần cũng không cứu được,6,Không ủng hộ
6324,Ê chịu mấy má bênh cha này,7,Không ủng hộ
6325,đoán chắc trong chỗ bằng_chứng là mấy không toán,10,Không liên quan
6326,ê gọi là xử_lý số_liệu đi,8,Không liên quan
6327,ê đọc tới chỗ oan hơn j97 thấy cấn cấn rồi đó nga,14,Trung lập
6328,ê sao tao thấy ảnh đúng chứ không saii,10,Trung lập
6329,"hóng cái gì thì hóng từ phía dj anh cứ kêu bênh Kim_Soo_Hyun là bị kêu fan con , bênh vì dz : ? ? ? ?",31,Trung lập
6330,Bênh Được nữa thì Chịu luôn,7,Không ủng hộ
6331,hỏi ngoooo xí là kimsoohyun là diễn_viên hả bây ? Đoán vậy,20,Không liên quan
6332,lên xe đi cưng,4,Không liên quan
6333,"khỏi , anh không có lỗi , giờ kiếm luật_sư cho cả nhà ả kia vào tooo",22,Ủng hộ
6334,Lật được kèo này thì ở đời nể mỗi_anh,10,Ủng hộ
6335,lạy mấy mẹ bênh được cha này,7,Không ủng hộ
6336,Sự_thật đấy là bài_tập về nhà toán,9,Không liên quan
6337,Cứu_Jack trước đi chị,5,Không liên quan
6338,Đến jack cở đó mà_còn có fan huống_chi mấy oppa hàn_quốc vẫn còn fan mê_muội .,21,Không ủng hộ
6339,tội cho mấy người làm luật_sư cho kim_soo hyun,11,Không ủng hộ
6340,"Thấy cap là thấy tứk , tao thấy ổg ngang jack thì có á mas oi",18,Không ủng hộ
6341,đến chịu mấy mẹ tới g còn bênh cho được,10,Không ủng hộ
6342,"sự_thật là Kim_Soo_Hyun ngoài việc sai về tình_về nghĩa , yêu người quá trẻ ra thì ổng chả có tội_gì",26,Trung lập
6343,"Tao tin ảnh , ấu dâm",6,Không ủng hộ
6344,"giờ vẫn còn bênh à đúng với câu "" Mê trai đầu thái mới hết """,18,Không ủng hộ
6345,đề toán hả bồ,4,Không liên quan
6346,Không phại đâuuu bằng_chứng đóo,11,Trung lập
6347,đoán đề_cương lôi ra làm con ten,8,Không liên quan
6348,Nát cả sự_nghiệp,5,Không ủng hộ
6349,Sao mà lạc_quan cỡ đó,6,Không liên quan
6350,ê tao vẫn chưa hiểu cái vụ vay tiền là nnao,12,Trung lập
6351,vụ gì vậy ngủ dậy cái thành người_rừng luôn,10,Trung lập
6352,cha này đến như_vậy còn cố bênh,8,Không ủng hộ
6353,đoán vội đề_cương,4,Không liên quan
6354,1 nhà giấy cũng không lật được vụ này,9,Trung lập
6355,tin chuẩn chưa bà để tui níu lại con tim chứ sắp thay lòng rồi,15,Trung lập
6356,đọc xg cái đó thì đem đi gom giấy vụn hả ..,13,Không liên quan
6357,mấy má ở đây thiệc luôn á hả ?,10,Không liên quan
6358,Bằng_chứng cỡ đó mà vẫn có 1 đống con trg comment bênh được cha này,17,Không ủng hộ
6359,chịu bằng_chứng đến thế cũng bênh được,8,Không ủng hộ
6360,Kim_so Hyun không có tội,6,Ủng hộ
6361,Mệt quá kêu thầy mời bả về hỏi đi cho lẹ,11,Trung lập
6362,Thương Kim sae ron,5,Không ủng hộ
6363,Oan hơn cả Jack ? ? ? là phe nào bà,12,Trung lập
6364,Ngô diệc phàm seungri nó còn bênh được nói gì ô này,15,Không ủng hộ
6365,để coi lật kèo sao nè,6,Trung lập
6366,thu_thập bằng_chứng : ôn thi giữa kì 2 :,12,Không liên quan
6367,ae để tao tao học luật tao sẽ bào_chữa cho kim soohyun đi tù từ vài năm lên mấy chục năm,24,Không ủng hộ
6368,thôi đi má,3,Không liên quan
6369,Vừa đọc vừa đợi Kim_Soo_Hyun ra tù hả =,11,Không ủng hộ
6370,chịu luôn giờ vẫn bênh nổi,6,Không ủng hộ
6371,"tao không ghét cũng không quá thích ổng , nhưng thấy vụ này chả ai đúng , ai cũng sai",22,Trung lập
6372,Chông chờ hết vào luật_sư Baek_Hyunwoo,11,Ủng hộ
6373,Đến giờ vẫn có mấy đứa bênh ổng thì tao cũng chịu,12,Không ủng hộ
6374,Team thấy anh sai,4,Không ủng hộ
6375,hẹn cậu ra phúc long chúng_mình nói chg tí nhe ngdep,14,Không liên quan
6376,bằng_chứng mà_còn ngang_ngửa btap toán với văn của tao rồi,15,Trung lập
6377,Vậy_mà cũng bênh được,5,Không ủng hộ
6378,chúng_ta sẽ cùng nhau,5,Không liên quan
6379,vô_phương cứu_chữa,4,Không ủng hộ
6380,đoán vội đề_cương đại_học :,7,Không liên quan
6381,"thôi_thì mình thu_thập đề ôn thì đi , rồi thu_thập bằng_chứng sẵn đợi anh ra tù , xem ảnh còn đẹp_trai được nỗi không",29,Không ủng hộ
6382,tao thấy ảnh không có tội để cả thế_giới ghét ảnh,12,Ủng hộ
6383,Nếu Kim_soo hyun vô_tội thì anh Jack của tao cũng phải vô_tội,15,Không liên quan
6384,Mới đọc tin ảnh yêu suzy lúc chị 16 tuổi nữa,12,Không ủng hộ
6385,jack mà cũng có oan ạ ?,7,Không liên quan
6386,Bằng_chứng hay bài_tập chưa làm,7,Không liên quan
6387,: Kim_soo hyun mà lật được tao thành fan,10,Trung lập
6388,Kim_Soo_Hyun bị parada huỷ hđồng luôn mà,13,Không ủng hộ
6389,chỉ có 10kg đề cường toán hình và đại_số mới cứu được ảnh,14,Không liên quan
6390,thật ý chúng_ta phải bảo_vệ kim_soo hyun,10,Ủng hộ
6391,Bị nhan_sắc che mắt hả,6,Không ủng hộ
6392,lật được kèo tao nguyện giảm 5kg,7,Trung lập
6393,thế jack của tao vô_tội hả,7,Không liên quan
6394,drama gì vậy mọi người tao người tối cổ không bình_thường,12,Không liên quan
6395,đổi thành đống đề_cương liền,6,Không liên quan
6396,Ngồi im đợi không dám đi đâu !,9,Trung lập
6397,Bằng_chứng Đề ôn thi,5,Không liên quan
6398,bởi tao muốn làm_luật sư để cải cho ảnh á,11,Ủng hộ
6399,tao thấy 6 vậy còn tồi nữa,7,Không ủng hộ
6400,ổng lật được từ sai thành đúng là nể fan ổng với ổng luôn đó,15,Không ủng hộ
6401,Tao đọc cho đến khi ảnh đi tù về,9,Không liên quan
6402,Oan_ức gì . Lại bảo không yêu_đương với chị kia,13,Không ủng hộ
6403,công_ty lên_tiếng luôn rồi kìa mà vẫn chưa xong má=,13,Trung lập
6404,Đấu sao lại :,5,Không liên quan
6405,đợi ảnh lên_tiếng đi,5,Trung lập
6406,Đoán vội bình_thường toán,5,Không liên quan
6407,fan ông này toàn tam_quan lệch_lạc,8,Không ủng hộ
6408,Kim_soo hyun mà đúng thì Jack cũng đúng nha,10,Không ủng hộ
6409,cố lên_anh,3,Ủng hộ
6410,Đúng đúng đó em,4,Không liên quan
6411,đâu đề toán văn anh mà,6,Không liên quan
6412,Đứa nào hóng drama thì tim,6,Không liên quan
6413,tui tin bà trông_cậy vào bà đó,8,Trung lập
6414,"vẫn bênh được hả , lạ thiệt chớ",8,Không ủng hộ
6415,em muốn lên xe,4,Không liên quan
6416,khối 12 thpt lê_quý đôn đk c,10,Không liên quan
6417,Đề_cương mà,3,Không liên quan
6418,Cs một bài minh_oan cho Kim_Soo_Hyun mới đọc trên facebook á mọi người đọc chưa,19,Trung lập
6419,lấy đề_bài tập ra chi vậy mom,8,Không liên quan
6420,Một mạng người ra đi là hơn jack ? ? ?,11,Không liên quan
6421,"1 mạng người do trời , không hiểu nghĩ cái gì ?",14,Không ủng hộ
6422,chúa không cứu nổi,4,Không liên quan
6423,em cũng có mình gộp lại đi kêu_gọi thêm cứu ảnh đi c,14,Ủng hộ
