ID,Comment Text,Token Count
2488,Đồ quỷ tha ma.,5
2489,"Kim Soo Hyun là một tên thái nhân cách, phải bị chôn vùi, phải bị trừng phạt.",21
2490,Tôi đã không biết Kim Soo Hyun đẹp trai và không thích anh ấy. Cuối cùng anh ta đã xuống dốc.,24
2491,Ai dịch giúp tôi với,5
2492,Tìm mỏi mắt không có bình luận nào khác tiếng Hàn.,12
2493,Chẳng phải là người Hoa kiều sao?!,9
2494,Nếu là tôi thì tôi đã bóc phốt hết rồi... Kim Sae Ron thật đáng nể.,21
2495,"Kim Soo Hyun phá tan cả Cyworld ngày xưa, đây chẳng phải là phạm tội sao.",20
2496,Nghị sĩ Yoon Sang-hyun nên hứa với người dân rằng ông sẽ không thân Trung Quốc!!!,21
2497,Ghét cay ghét đắng.,6
2498,"Nếu là tôi, tôi cũng sẽ công khai cho cả thiên hạ biết vì quá uất ức. Một người tốt bụng và tuyệt vời từ trong cốt cách. Đứa trẻ đó thật sự rất tuyệt vời.",42
2499,Đây lại là Jung Joon Young thứ hai à...,10
2500,"Việc một người biết rõ tình hình tài chính của Kim Sae Ron, nói là ""cho đủ thời gian"" rồi lại lật mặt gửi thông báo pháp lý, đẩy người ta đến bờ vực thẳm... Có vẻ như hành động này không xuất phát từ ý chí phải nhận lại 700 triệu won đã cho vay trong quá khứ. Tôi hiểu được nỗi đau của người đã khuất nên lòng tôi rất đau buồn. Xin cầu nguyện cho người đã khuất được an nghỉ.",94
2501,"Tôi cũng nghĩ vậy. Cảm giác như có mục đích gì đó, sự thật không được tiết lộ thì phải. Có cảm giác như đứa trẻ đó phải gánh hết mọi thứ",35
2502,"Gửi tin nhắn đến mức đó cơ mà!! Chà, đỉnh thật!! Đúng là nhân cách tuyệt vời!! Cái thứ như thế mà lại được lên TV sống tốt, cái xã hội này đúng kiểu đảng dân chủ",49
2503,Việc giữ nguyên Hyun Ki Jo... Chắc chắn là thân Trung Quốc rồi. Chắc hẳn là có nhiều việc làm ăn với Trung Quốc.,28
2504,"Một đứa trẻ nhỏ như vậy phải một mình chống lại những người lớn xấu xa, thật đáng buồn.",21
2505,Bình luận nghe mà thấy chóng hết cả đầu.,10
2506,"Tôi có một người dì sống ở Nhật Bản và dì ấy nói rằng mẹ của Kim Soo Hyun đã làm việc ở Akasaka, Tokyo để hỗ trợ anh ấy. Bố của Kim Soo Hyun hầu như không có thu nhập gì nên mẹ anh ấy đã phải chịu khổ rất nhiều. Vậy mà Kim Soo Hyun lại đi chơi ở Nhật Bản và kiếm tiền ở Trung Quốc.",77
2507,Kim Sae Ron thật đáng thương. Tôi không biết cô ấy đã trải qua chuyện gì. Tôi không ngờ Kim Soo Hyun lại là người như vậy. Anh ta nên nhận hình phạt thích đáng.,41
2508,Nghe nói 88 gì đó đã quay phim? Nó chết rồi à?,14
2509,Mấy thằng đó với mấy đứa nghệ sĩ nhân phẩm có vấn đề mà hôm đó mở tiệc chơi bời cùng nhau nữa.,24
2510,Đúng kiểu không phải DiCaprio... mới hơn 20 đã đòi chia tay.,16
2511,"Tôi hiểu tại sao Kim Sae Ron không trực tiếp tiết lộ về Kim Soo Hyun đến cùng. Vì scandal là một việc rất khó khăn đối với người nổi tiếng, cô ấy biết rõ hơn ai hết rằng nó quan trọng như kế sinh nhai của mình, và cô ấy đau khổ vì điều đó. Ngay cả khi người đó đã phản bội cô ấy, cô ấy vẫn lựa chọn con đường chết và quan tâm đến người đó.",90
2512,Đến cuối cùng vẫn tốt bụng... Bản thân thì bị chửi rủa không ngớt Một đứa trẻ còn nhỏ như vậy phải gánh chịu tất cả,29
2513,"Đừng chỉ thân Trung Quốc, giải tán Quốc hội mới là đáp án.",16
2514,Hy vọng bạn sẽ tiết lộ mọi thứ...,9
2515,Tôi đã từng thích Kim Soo-hyun... Hóa ra chỉ là vẻ bề ngoài thôi à... Yêu đương với trẻ vị thành niên 6 năm trời là sao chứ.,36
2516,Quá đáng thật. Điên mất rồi.,10
2517,Wow... Mấy cái bọn ấu dâm nhìn người chưa thành niên như khác giới tính thật sự ghê tởm vãi,23
2518,Hậc! Baek Jong Won! Chẳng tin được ai nữa.,14
2519,"Thật là một chuyện buồn đáng tiếc... Tôi hy vọng Kim Soo Hyun sẽ không làm diễn viên nữa. Nếu nhân cách anh ta như vậy, thì có phải vì không giúp đỡ 700 triệu won mà người yêu anh ta đã tự tử không? Đau lòng quá. Một diễn viên tài năng mà...",63
2520,"Gần đây Gaseyeon rất trong sạch vì không có Yongseok và Yongho tội phạm, chỉ một mình Kang Yongseok dẫn dắt.<br>Tiến lên nào",39
2521,"Tôi đã xem ""Ác Quỷ"" rồi",9
2522,"Ôi, thật sự là Kim Soo Hyun quá bẩn thỉu...",15
2523,"Tôi thấy khó mà chỉ xem video thôi đã phán đoán được sự thật, những người khác thì không như vậy à?",25
2524,"Nếu không thể đánh giá bằng video thì nhất thiết phải tận mắt chứng kiến cảnh mút mát, liếm láp trước mặt mới tin à?",29
2525,Chắc là do bạn không muốn tin nên mới thế dù đã xem ảnh hôn nhau rồi.,19
2526,Chắc là không muốn tin đấy thôi …,8
2527,Tôi không hiểu yêu cầu của bạn.,8
2528,Chắc 700 triệu won không phải là tiền đối với Kim Soo Hyun... Thất vọng vì không bảo anh ta trả từ từ.,25
2529,"Thật sự quá hèn. Kim Soo Hyun có chim không vậy? Sao một người đàn ông lại thiếu trách nhiệm như thế, thật không ra gì.",32
2530,Khủng khiếp.,4
2531,Đm biết tí tiếng Hàn mà mình cũng khôngo dịch được luôn.,16
2532,Tổ chức tiệc chỉ 6 ngày sau khi Kim Sae Ron qua đời thì quá đáng thật....,20
2533,"Đặc điểm của kẻ thái nhân cách đó, đáng sợ.",12
2534,Jeon Ji-hyun là người Hoa kiều à.,10
2535,"Tôi không phải là fan của Kim Sae Ron, nhưng nghĩ đến việc một đứa trẻ phải chịu đựng một mình thì thấy thương... Tôi đã nghĩ việc cô ấy ra đi vào ngày sinh nhật của một diễn viên chỉ là trùng hợp, nhưng hóa ra... thật ý nghĩa... Cô ấy đã ôm tất cả mọi thứ và ra đi...",72
2536,Đúng vậy... Thật đáng thương... Chắc hẳn đã khó khăn lắm...,18
2537,"Chỉ thấy tiếc cho mạng người thôi. Sau này lớn rồi nhìn lại mới thấy chuyện yêu đương thời thiếu niên, đôi mươi chẳng là gì cả, nhưng chắc hẳn lúc đó người trong cuộc đã rất khó khăn.",46
2538,"Seo Ye Ji bị chửi là đồ tâm thần, hóa ra thằng tâm thần thật là Kim Soo Hyun Đóng phim mỗi tập được 800 triệu won mà có 700 triệu won cũng không trả, nó xin thêm thời gian mà cũng không cho, còn giết người ta... Mà còn là người yêu của mình nữa chứ...",66
2539,"Tôi hiểu rõ cảm giác suy sụp của người phụ nữ đó... Ôi Kim Soo Hyun thật đáng ghét, không phải là người nữa rồi. Kim Sae Ron thật đáng thương",38
2540,Có nhất thiết phải thúc ép một người có khả năng trả 700 triệu won nhưng cần thêm thời gian và có điều kiện kinh tế dư dả không? Kim Sae Ron đang gặp khó khăn và có khả năng trả dần sau khi trở lại làm việc mà lại làm vậy thì quá đáng; với lại họ đã hẹn hò 6 năm rồi mà.,72
2541,"Với Kim Soo Hyun, 700 triệu won chẳng khác nào 70 nghìn won thôi ấy nhỉ?",19
2542,Đằng nào thì anh ta vẫn đang xin tiền từ một đứa trẻ.,14
2543,"Từ xưa đến nay, tôi đã không hiểu tại sao Soo Hyun lại nổi tiếng.<br><br>Không hiểu sao tôi ghét nó vì cảm giác nó không rõ ràng và giả tạo.<br>Hóa ra là có lý do cả.<br>Máu của người bố đó đi đâu được chứ.<br>Với khuôn mặt ngây thơ, tươi tắn đó mà<br>Dẫn đi chơi từ hồi cấp hai cơ đấy.<br>Vậy mà đến đám tang cũng không đến?<br>Mày xong đời rồi.<br>Không phải là người.",123
2544,Seo Ye Ji và Kim Soo Hyun đã quay một bộ phim truyền hình tâm lý về những người mắc bệnh tâm thần.,25
2545,Seo Ye Ji so với cái đó chỉ là 수준 발톱 cỡ móng chân.,18
2546,So với Kim Soo Hyun thì Seo Ye Ji là tiên nữ rồi Dù sao thì Seo Ye Ji với Kim Jung Hyun cũng bằng tuổi Seo Ye Ji phải dụ dỗ thằng nhóc cấp 2 thì mới cùng đẳng cấp,44
2547,"Có vẻ như hồi đó Ji Hyung cũng lợi dụng chuyện cho Seo Ye Ji đóng phim để trêu đùa cô ấy, rồi tung hê mọi chuyện để Seo Ye Ji thân bại danh liệt... Seo Ye Ji cũng giống như một con tốt thí thôi.",55
2548,"Rợn cả người, đúng là ác quỷ.",12
2549,tiếng Anh làm ơn,4
2550,Kim Se-eui và Kim Soo-hyun giỏi đấy Soo-hyun giống cáo ghê.,19
2551,"Nếu mà là thật thì, <br>Bỏ qua chuyện chênh lệch tuổi tác, <br>chuyện vị thành niên với người trưởng thành đi,<br>Người ta có thể là mối tình đầu cũng là người đàn ông cuối cùng của đời mình đấy,<br>Quá đáng thật. Người ta còn bé dại lỡ làm sai thì cũng phải<br>bao bọc rồi che chở cho người ta chứ.",87
2552,"Sao cứ phải tách riêng ra là người chưa thành niên với người trưởng thành để nói chuyện vậy nhỉ Ngay từ đầu, quan hệ yêu đương giữa người chưa thành niên và người trưởng thành là không nên có rồi.",45
2553,Đây là phạm tội đó.,6
2554,"Kim Soo-hyun là người mẫu của Tencent, trụ cột của tư bản đảng Cộng sản Trung Quốc.",22
2555,"Trời ơi, thật sự!",7
2556,Tôi không hiểu những người nói rằng gặp gỡ và có đụng chạm thân thể với trẻ vị thành niên không phải là bất hợp pháp hoặc không có vấn đề gì đang nghĩ gì...,37
2557,Cái túi Linu này chẳng phải là nhãn hàng mà bà Shim Madam đã ra mắt hồi trước sao? Hồi đó quảng bá rầm rộ cho giới nghệ sĩ mà. Hyun Bin còn xách túi chụp ảnh khi được nghỉ phép quân sự nữa cơ mà,51
2558,"Đến đám tang cũng không đi cơ á, đúng là...",12
2559,"Tôi xin lỗi. Đã có lúc tôi nghĩ Kim Sae Ron đã kiếm được bao nhiêu tiền trong hơn 10 năm sự nghiệp diễn xuất và đã làm gì với số tiền đó. Nhưng thông qua tin tức lần này, tôi đã biết toàn bộ sự thật và tôi đứng về phía gia đình bạn. Chúc bạn may mắn. Tôi xin lỗi vì đã hiểu lầm.",73
2560,Thật tuyệt vời khi bạn thừa nhận và xin lỗi. Tôi nghĩ chị Sae Ron cũng sẽ hạnh phúc ở thế giới bên kia vì người dân đã nhận ra sự chân thành của bạn dù có muộn màng.,42
2561,Không phải vậy. Dù có xin lỗi cả trăm lần cũng không thể rửa sạch tội lỗi đó đâu. Tôi nghĩ hiểu lầm cũng là một tội lớn.,31
2562,Đúng quá còn gì,4
2563,"Thật sự đau lòng và buồn bã. Tôi luôn theo dõi phim của Sae Ron và là một diễn viên tôi rất thích, nhưng xem nội dung tin nhắn, tôi không biết cô ấy đã khó khăn đến mức nào, sao một người có thể nhẫn tâm đến vậy, hẹn hò 6 năm, hơn nữa lại là trẻ vị thành niên... thật không thể tin được.",82
2564,Hầy... đúng là...,7
2565,"Sao không nghe máy, sao không trả lời tin nhắn... Thật sự rất tiếc thương cho Kim Sae Ron, tôi phát điên mất.",32
2566,"Tôi không hiểu nổi việc mấy gã đàn ông coi trẻ vị thành niên, mới 15 tuổi, như phụ nữ rồi hẹn hò. Mà lại còn là mấy ông chú U30 nữa chứ. Đàn ông ai cũng vậy hả??? Ghê tởm. Kim Soo Hyun cũng không có lương tâm luôn. 15 tuổi thì vẫn còn là con nít đó. Mấy ông chú hủy hoại cả cuộc đời con bé rồi. Thật lòng mà nói, chênh lệch tuổi tác cỡ đó thì làm sao mà nói chuyện được. Chắc chỉ muốn vui vẻ qua đường thôi chứ gì??",124
2567,Có ai Việt Nam ở đây không?,9
2568,Giờ thì đầu hàng đi!!!!,9
2569,"Một người có nhiều tiền như vậy... bắt một cô gái 20 tuổi xinh đẹp đang rơi xuống đáy, không thể làm thêm, không thể dùng Instagram, tất cả công việc đều bị cắt, phải đưa ngay 700 triệu won thì chẳng phải là bảo Kim Sae Ron đi bán thân một cách trắng trợn sao? Thật là tàn nhẫn...",75
2570,"Trong Kakao có nghệ sĩ thuộc Đảng Cộng sản Trung Quốc, kích động phong trào bài Nhật và phong trào nữ quyền của Yoon Mi-hyang, thậm chí còn khiến người khác tự tử. Gia đình người này còn ăn cắp tiền công quỹ từ tổ chức từ thiện. Trưởng đoàn múa Maha Jung Hyun-sook đã đăng tải video kích động luận tội. Tổ chức từ thiện này được Park Won-soon thân Trung Quốc hỗ trợ, lợi dụng việc quyên góp để trục lợi từ ngân sách quốc gia. Hiệp hội Taekwondo Chia sẻ Hạnh phúc là gia đình của Bae Wan-young và Bae Sang-moon.",127
2571,"Thật tàn nhẫn. Không phải là không trả 700 triệu won, mà là đem ra đùa bỡn rồi vứt bỏ khi còn là vị thành niên.",32
2572,Nhưng mà việc Saeron không lan truyền tin tức mà chỉ âm thầm rời đi khiến tôi đau lòng.,21
2573,Rõ ràng là tội phạm dụ dỗ và thao túng tâm lý.,13
2574,"Tôi biết người nổi tiếng kiếm 700 triệu won rất nhanh... Nếu đó là sự thật, thì dù là về mặt con người, điều đó là quá đáng...",35
2575,"Nếu mà trả 700 triệu won thì phải thanh toán cả công sức giúp đỡ không lương khi thành lập công ty nữa chứ, đúng là đồ không phải người.",32
2576,Lũ bán nước!!!,7
2577,"Tại sao chuyện yêu đương của hai người mà chỉ có một cô gái vô tội, hơn nữa còn cách nhau hơn 10 tuổi, phải chịu trách nhiệm, đến cuối cùng một người thì cố gắng che đậy còn một người thì cố gắng chôn vùi... Mong rằng sự thật sẽ được phơi bày.",63
2578,Đúng vậy nhỉ Chỉ có đứa trẻ là đi thôi Thấy đau lòng thay cho người phụ nữ,18
2579,Thì ra là biến thái àaaaa,9
2580,Chúc mừng bạn đã có vé đi thẳng xuống địa ngục.,12
2581,Sao cứ xóa bình luận của tôi vậy ㅡㅡ,11
2582,Chà... cuối cùng lại rơi xuống vực thẳm thế này nữa sao...,14
2583,"Kim Soo Hyun, anh là con người hả? Ghê rợn thật.",15
2584,"Diễn xuất tốt thôi chứ bản chất con người không tốt đẹp gì. Kim Soo Hyun ủng hộ Trung Quốc, giờ sẽ không thích anh ta nữa.",32
2585,Những kẻ thực sự xấu xa lại đóng vai người tốt. Người tốt đóng vai ác vì họ không biết người xấu như thế nào. Họ chỉ cố gắng để trông thật xấu xa thôi.,38
2586,"Gậy ông đập lưng ông. Làm ơn vừa phải thôi, với một người đang bị chặn đường kiếm tiền. Dù gì cũng là người bạn trẻ đã cùng nhau trải qua một thời gian dài như vậy, hơn ai hết bản thân bạn phải là người hiểu rõ nhất chứ?",58
2587,Ác quỷ giữa nhân gian.,6
2588,"Thất vọng về Kim Soo Hyun quá, từ nay đừng xem nữa.",14
2589,"Còn phải tìm hiểu thêm mới biết chân tướng sự việc thế nào, nhưng mà khoảnh khắc mà anh đi kiện người nhà nạn nhân là anh xong đời rồi đó.",34
2590,"Không hiểu sao tôi lại không thấy hứng thú với phim của người này nên chưa từng xem. Dù sao thì vẫn thấy sốc. Nhưng mà đứa trẻ đó có vẻ sâu sắc và tốt bụng... Chắc nó cảm thấy dù có cố gắng thế nào cũng không thắng nổi, không phải là đối thủ... Haizz. 25 tuổi vẫn còn là trẻ con mà, thấy buồn thật....",80
2591,Bạn nào người Indonesia dịch và tóm tắt lại giúp mình với.,13
2592,"Yêu đương hay gì thì gì, dù sao cũng là nghệ sĩ cũ đã gắn bó mấy năm trời, chứ có phải là không trả đâu mà. Xin thêm chút thời gian có sao. 7 tỷ won là số tiền lớn thật đấy, nhưng đâu đến mức không có số tiền đó là công ty phải đóng cửa, hay là không sống được đâu. Thật là không có tình người gì cả.",85
2593,"Ôi, tôi không hiểu gì cả.",9
2594,Đây là một vấn đề nghiêm trọng cần điều tra chứ không phải chuyện tầm phào. Đã bỏ lỡ thời điểm để xem xét lại rồi.,30
2595,Xin chào từ Indonesia,4
2596,Mong rằng sự trừng phạt và thiên phạt sẽ giáng xuống.,12
2597,tội nghiệp Sae-ron..,6
2598,Nếu đang hẹn hò thì Kim Ji Won thật đáng thương.,12
2599,Bỏ Kim Ji Won ra đi. Đến cả việc nhắc đến thôi cũng thấy có lỗi rồi.,20
2600,Kim Ji Won có vẻ có tiêu chuẩn cao hơn mình nghĩ. Nhìn cách hẹn hò với ㅇㅇㅅ thì biết.,24
2601,"Kim Sae Ron tuy nhỏ tuổi hơn Kim Soo Hyun rất nhiều nhưng lại trưởng thành hơn nhiều. Không phải là không trả mà là sẽ trả hết nên đã thử điều chỉnh thời gian + vì lo cho ngôi sao Trung Quốc Kim Soo Hyun mà đến lúc chết cũng không công khai ảnh bằng chứng quyết định nếu là tôi chắc đã chơi kiểu mày chết tao cũng chết, công khai hết rồi + không đổ lỗi cho ai mà tự mình chịu đựng đến chết Uống rượu lái xe là sai nhưng lại quá khắc nghiệt với người đã cố gắng vượt qua và nỗ lực sống một cuộc đời mới sau đó.",123
2602,thương quá..,3
2603,Biểu tượng cảm xúc thể hiện sự buồn bã,9
2604,"Nghe nói anh ấy là trụ cột gia đình, một mình nuôi sống các em và cả mẹ nữa... Chắc hẳn anh ấy đã trưởng thành hơn so với tuổi thật của mình.",38
2605,Những người trưởng thành hơn so với tuổi sẽ không lái xe khi say rượu...,17
2606,Có phải ngôi sao Trung Quốc không thể hoạt động ở Trung Quốc do lệnh cấm làn sóng Hàn Quốc không?,23
2607,Làm ơn tạo phụ đề cho khán giả quốc tế. Chúng tôi cũng muốn biết sự thật.,19
2608,Sởn gai ốc và trơ tráo thật đấy Kim Soo Hyun.,13
2609,"Liệu những người ở đó có thực sự không biết không nhỉ, chuyện này vốn là bí mật công khai trong giới giải trí mà...ha.",30
2610,Tôi không hiểu.,4
2611,"Không biết họ đã từng hẹn hò hay không, nhưng họ từng là người cùng công ty quản lý, vậy mà lại không đến đám tang sao???? Wow..... tôi sốc luôn.",42
2612,Có người Thái không ạ?,6
2613,"Thằng chó Kim Soo Hyun kia, 7 năm trời lén lút dụ dỗ trẻ vị thành niên để vui thú, còn gửi cả giấy báo nợ 700 triệu won đẩy người ta đến chỗ tự sát cơ à?",42
2614,"Đại ký giả Kim Se-ui, luôn cảm ơn anh. Kính trọng anh.",18
2615,"Không ngờ một người như Kim soo hyun lại hành động như vậy, thật là quá đáng.",20
2616,Cấp 2 lên cấp 3 đúng là vãi cả đái thật chứ đùa à... ...,16
2617,Với 700 triệu mà hình tượng xuống dốc luôn kìa,10
2618,Ôi... ảnh giống nhau y hệt.,9
2619,Ở đây lại thấy bà Shim xuất hiện nữa nè.,13
2620,Xin chia buồn sâu sắc. Cầu mong người đã khuất yên nghỉ ở nơi tốt đẹp.,18
2621,"Tôi đã từng là fan của Kim Soo-hyun và Wang Fen, nhưng tôi thất vọng.",19
2622,Ghê tởm và bẩn thỉu đến mức không thể xem được. Ủng hộ Kaseyeon.,22
2623,Ôi... ảnh Kim Soo Hyun đỉnh thật sự.,11
2624,"Làm sao có thể hiểu thấu trái tim của người đã khuất, người ôm hết mọi thứ và ra đi...",24
2625,Vậy là anh đã làm chuyện đó với trẻ vị thành niên... Bảo sao có cả bằng chứng ảnh mà vẫn một mực phủ nhận không có quan hệ gì. Mọi mảnh ghép khớp với nhau rồi.,44
2626,"Thằng chó chết tiệt, đồ quỷ dữ.",10
2627,Sự sụp đổ của Kim Soo Hyun,7
2628,Tôi không muốn nhìn thấy mặt Kim Soo Hyun ở Homeplus. ㅡㅡ,15
2629,"Rồi, dành cho những ai sốt ruột, xem tại",14
2630,"Hóa ra chỉ là con gián thôi à, cứ tưởng Kim Soo Hyun là người ngoài hành tinh chứ.",23
2631,Không hiểu.,3
2632,Tống Kim Soo Hyun vào tù ngay lập tức. Công lý cho Kim Sae Ron!,18
2633,"Chắc có khoảng 70 tỷ won chứ gì, mà hẹn hò 6 năm trời lại đối xử với người yêu cũ như thế... quá đáng.",29
2634,"Xem những dòng mà diễn viên Kim Sae Ron chưa kịp đăng, có thể thấy dù phản bác nhưng cô ấy vẫn lo lắng đối phương bị tổn thương, thật là một người quá tốt bụng. Tôi rất đau lòng. Một lần nữa, tôi xin chân thành cầu nguyện cho Kim diễn viên được yên nghỉ. Trong thế giới này, tôi phải nói gì với con gái mình đây, lòng tôi thật nghẹn ngào.",89
2635,Phải cẩn thận với đàn ông.,7
2636,Có nhiều tiền mà còn làm vậy với 7 tỷ won. Đồ keo kiệt.,16
2637,Kim Soo Hyun đúng là nghèo rớt mồng tơi.,10
2638,Nói một cách ngắn gọn thì sống như thể vợ chồng hờ. Còn có cả con nhỏ nữa.,21
2639,Haizzz Kim Sae Ron đáng thương thật.,11
2640,Kim Sae Ron đáng thương quá.,8
2641,Thật sự quá sốc...,6
2642,Sao Golden không xin lỗi toàn dân đi? Đám ác ma và kẻ đứng sau tổng thống kia thôi lật lọng đi và trở về thuở ban sơ đi.,33
2643,"Khi tôi ở độ tuổi cuối 20, người yêu 12 tuổi thực tế là tội phạm grooming đang chật vật trong nghèo khó, không thể gây dựng lại sự nghiệp vì truyền thông, tôi đã gửi thông báo 700 triệu won. Cô ấy nhờ tôi giúp đỡ, nói sẽ từ từ trả lại khi gây dựng lại sự nghiệp, nhưng tôi đã cắt đứt liên lạc. Tôi đã liên lạc bằng cả bạn bè nhưng cô ấy không nghe máy, thậm chí còn rải số điện thoại của bạn bè tôi cho đám phóng viên. Dù vậy, Kim Sae Ron vẫn không hề vạch trần mà ôm một mình chịu đựng đến chết. Với tôi, cô ấy chỉ là một trong số những người phụ nữ tôi từng qua lại, nhưng với Kim Sae Ron, đó hẳn là tình yêu đầu và cuối đời. Anh là ác quỷ à? Đến ác quỷ cũng phải khóc thét.",184
2644,"Đến ác quỷ cũng phải khóc thét. Thánh nhân đại thánh nhân mà lại đi trêu đùa một đứa trẻ, chẳng khác nào bảo nó đi bán thân cả.",33
2645,Có thể vì lo sợ gây ảnh hưởng đến gia đình nên không nói ra và đi vào đúng ngày sinh nhật chăng?,25
2646,"Câu ""ác quỷ cũng phải khóc"" là quá chuẩn.",13
2647,Ôi Kim Soo Hyun đúng là mặt dày thật Tiếc cho Kim Sae Ron.,16
2648,Không thể tin được bọn nghệ sĩ. Thật là bẩn thỉu. Chắc hẳn hắn hạnh phúc lắm khi có 새론 Sae Ron ngay cả khi ở trong quân đội. Thằng khốn nạn.,40
2649,Tôi không tin đâu. Vẫn yêu Kim Soo Hyun.,11
2650,Tuyệt vời,3
2651,"Kim Soo Hyun chắc phải đeo vòng chân điện tử rồi. Đồ bỏ đi, một thằng nhóc cấp 2 cũng biết mày xong đời rồi.",30
2652,Bực thật... Thiệt tình.,8
2653,Đất nước sao thế này Con người sao thế này,10
2654,"Đồ tồi, 6 năm hẹn hò mà không chút thương xót",13
2655,"Thím Sim đúng là tệ, cái tên Rinuwi cũng là một cái tên nhãn hiệu chó má.",22
2656,"9x thích Kim Soo Hyun từ phim Dream High, khi nào có dịch thuật với mấy bạn?",20
2657,"Tôi đã từng có ấn tượng tốt về Kim Soo-hyun, nhưng thật sự thất vọng. Không phải mọi thứ bạn thấy đều là sự thật.",31
2658,Không hiểu gì hết.,6
2659,"Kim Soo-hyun. Đừng muộn hơn nữa, hãy xin lỗi gia đình Kim Sae-ron và đền bù đầy đủ dù có muộn.",29
2660,Đây là tội phạm ấu dâm và dụ dỗ trẻ em. Gia đình sẽ giải quyết chuyện này như thế nào đây.,24
2661,Kim So Hyun phải bị trừng phạt!!,10
2662,"Tôi đã nghĩ cô ta là một trong những người nổi tiếng chỉ biết trau chuốt vẻ bề ngoài, nhưng giờ thì bộ mặt thật đã lộ ra rồi... Nhưng cú ""chốt hạ"" này có thể dẫn đến việc cô ta giải nghệ và thậm chí phải ngồi tù, thật sốc.",61
2663,Không thể chối cãi được.,6
2664,Ôi trời ơi....tôi không thể tin được....tại sao oppa?? Xin hãy trả lại công bằng cho Saeron.,28
2665,"Quá đỗi điềm tĩnh nhưng cũng thật tàn nhẫn, hắn phải nhận sự trừng phạt thích đáng.",21
2666,"Tôi muốn không tin điều đó. Nhưng bằng chứng quá mạnh mẽ...thật là một cô gái đáng thương, mong cô ấy nhận được công lý, để yên nghỉ ở thế giới bên kia.",41
2667,Hy vọng thằng này đang nói dối.,9
2668,"Quang Hee à, đừng có mà chơi với Kim Soo Hyun.",13
2669,Có lẽ là đời sống xã hội,7
2670,Biến thái vãi lúa. ớn lạnh,7
2671,Phần tranh cãi của Kim Soo Hyun,7
2672,Lại nhắc đến Burning Sun của Lee Nui nữa rồi...,15
2673,Thằng Kim Soo-hyun này làm người mẫu cho Homeplus mà nó đổ dầu như thế đấy.,20
2674,"Trên TV thì giả tạo cười hề hề tỏ ra tốt bụng, thôi đi đi con quỷ ạ",21
2675,Khi phụ nữ mang trong mình nỗi hận thì sẽ trở nên như thế này đây.,17
2676,Kha Thụy Hiền,5
2677,Ngay từ việc động vào trẻ vị thành niên đã thấy không phải là người bình thường rồi. Thằng điên này xuống địa ngục đi,27
2678,"Hình phạt thích đáng cho tội ấu dâm là tử hình. Mạng sống của Sae Ron chỉ đáng giá 700 triệu won, thật tàn nhẫn!",31
2679,Jeon Ji-hyun vốn dĩ là người Trung Quốc mà. Wang Zhi Xian.,17
2680,"Wang Ji-hyun, đó cũng không phải tên thật của cô ta. Đến cả ngày tháng năm sinh cũng là giả, Jeon Ji-hyun ㅇ",30
2681,So với 700 triệu sinh mạng thì đây là một số tiền quá tàn nhẫn. Đây là tin tức tàn nhẫn nhất kể từ vụ nổi loạn. Nếu thực sự là trẻ vị thành niên thì phải trừng phạt.,43
2682,"Dù cho bạn có thể mua chuộc luật pháp và che đậy vụ bê bối này, tôi tin rằng Chúa đã chờ đợi để phán xét bạn trực tiếp... Yên nghỉ nhé Kim sae ron",39
2683,"Vậy là họ đã hẹn hò, nhưng có thật là 7 năm trước không??",18
2684,Cứ đi Trung Quốc về là các idol lại trở nên kỳ lạ....,14
2685,Lạm dụng tình dục trẻ em Grooming,9
2686,Tạm biệt Soo Hyun,4
2687,Ứng cử viên sáng giá cho việc tuyển dụng nhân tài của Đảng Dân chủ,15
2688,Tình cờ xem được mà tôi rơi nước mắt. Tôi không thể tưởng tượng được là bạn đã phải chịu đựng nỗi đau lớn đến vậy..,29
2689,Là người đại diện công ty mà không đến. Bản thân việc này thật là... Đừng bỏ qua chuyện này. Thật sự đáng bị trời phạt.,30
2690,Có phải là đại diện không? Hiện ra là đại diện Ahn Sung Soo.,17
2691,Chỉ có thể nghĩ là vì có điều khuất tất nên không đến được thôi Nếu không có quan hệ gì thì đương nhiên đã đến rồi chứ.,29
2692,Ở Trung Quốc thì đây là án tử hình đấy.,11
2693,"Khác hẳn, Kim Se-ui có cách di chuyển khác",14
2694,"Hãy dịch giúp tôi với, tôi không hiểu gì cả.",13
2695,"Đây là tội ác!! Cưỡng hiếp theo luật định và ép tự tử. Tống tiền đe dọa kiện Xúi giục tự tử, tội xúi bẩy và giúp đỡ tự tử !! Nhanh chóng tố cáo và báo cáo tội phạm thôi !!!! Sae Ron đáng thương",60
2696,Điên rồ.,5
2697,"Thật sự độc ác, cút đi, tôi không muốn nhìn thấy Kim Soo Hyun nữa.",19
2698,Vụ việc lớn.,4
2699,Hãy dọn rác ngay khi có thể.,8
2700,Chắc chắn sẽ bị trời phạt... Diễn viên tôi từng thích... Mong là sẽ bị trừng phạt...,23
2701,Hắn đúng là quỷ dữ.,6
2702,Nếu mà là thật thì Kim Soo Hyun còn hơn cả Go Young Wook ấy.,16
