ID,Comment Text,Token Count
2603,GTW HARUS NGAKAK PAKE GAYA APA LAGI YA ALLAHHHHHH,25
2604,ternyata kita salah mengartikan,12
2605,jiwon: tch najis bat tangan gue nyentuh binatang,18
2606,Okay...make sense nowwww,9
2607,bahkan video beginian pun di sangkutpautin,15
2608,mami papi?,5
2609,I wonder how are the TOXIC shippers,12
2610,jiwon: jan wegah aku mbek wong iki asli em,17
2611,She obviously don’tao need you bro,14
2612,hahhahaa makan tuh mami papi,13
2613,"andai ada seleb Korea spek Nikita Mirzani Habislah aktor"" jahat dikorsel.",25
2614,scrr,3
2615,You can see she'sao uncomfortable.,12
2616,gantengnya kwakdongyeon,8
2617,"ternyta bukan saltink, tpi She knowss",16
2618,crazy how you guys were shipping them before and even claimed that they were in anh relationship,31
2619,liat dia takut gess,7
2620,kim soo hyun said 죽을래? jug-eullae? or do you want to die? to kim ji won look at kim soo hyun’sao mouth,37
2621,untung gak ikut ngeshipin,10
2622,Wkwkwkwk jadi beda,9
2623,siapa yg dulu ngira dia salting woyyy,15
2624,faham SEMUAAAAA,8
2625,'’sudah malam atau sudah tau?'’,14
2626,She was playing with him. Can yall stop,12
2627,Before cute now she knows,10
2628,maaf ya eonnie jiwon,7
2629,mami papi was broken,7
2630,the comments still believing and support kimsoohyun is so disgusting!!! imagine all these happen to your daugther...and she died!!!,45
2631,"Gue tipe yg selalu ngikutin project KJW tapi pas QOT ga sempet, harusnya gue ikutin ya biar tahu biar ngeh",45
2632,มังฮวา ซีรี่ย์ ละครส่วนนึงเผยจากชีวิตจริงทั้งนั้นคนในไม่รู้คงแปลกรู้มากน้อยอีกเรื่องนึง,85
2633,maaf dulu jd shipper jiwon Kim Soo Hyun,12
2634,domba2 mamih papih pada kemane nih,16
2635,Aura red flag nya sampai nembus layar,14
2636,dan dan she know hahahah kelakar betul lah,17
2637,mirip satria mahatir lg mukanya si soohyun,17
2638,ดูระวังตัว อาจรู้ หรือ ไม่กล้าที่จะใกล้ชิดมาก เพราะไม่อยากโดนติ่งผชรุมด่าก็เป็นได้,78
2639,bisa dilihat perbedaan reaksi jiwon gais,16
2640,"cuando se estreno todos querían q fueran pareja que haya sido malo con una no significa q con tds sea así es culpa de ustedes por idealizar tanto anh los coreanos, les afectan lo kdramas creo",69
2641,"people back then says that she admires him.. maybe after being in the same projects, the hints that we think is nervous etc truthfully is feeling of disgusted lols if she really knows",61
2642,"gak lagi ya mami papi, kemaren ini di bilang salting wkwk padahal pas Kim Sae Ron upload foto shipper ini kenceng banget ngehujat, rame banget penuh hujatan untuk Kim Sae Ron",67
2643,iya dia mau jauh,6
2644,"Calm down everybody have relationship once, he'sao human being",20
2645,I’mày not defending Kim soo hyun but you guys were assuming that they were dating till last month now you guys are like she know?!,45
2646,overr bgt gerak geriknya,10
2647,kooo bisa di pelototin,10
2648,"halah..halah.. netizen 2 muka kemarin ktanya dating in rl bla..bla.. sekarang semuanya disambung""in, pdhl nih shipper bar"" bgt tantruman ke shipper lain byk dihujat sm mrka",70
2649,tatapan serem bnr2 kaya gmna gitu si ceo natap sambil bibir kesel,28
2650,duh ganteng bgt cowokmu kwak dong yeon,16
2651,mami papi prettttttt,9
2652,yang anehnya 2 malam ini aku mimpiin somennn.... padahal gak begitu fans diaaaa,30
2653,"halah sinos sinos, kemaren aja lu pada kan yg girang kalo mereka ampe real life",31
2654,jadi ingat yg katanya minum minum sampe subuh tuh? jiwon smaa dia??,30
2655,liat matanya Kim soo hyun ky melototin jiwon,15
2656,How fast time change Sometime ago people were shipping them and now whole scenario change in reality no one knows nothing,33
2657,"Mami papi , kawal suwoon",11
2658,pasti pas scene kiss aslinya muak banget,16
2659,"pantes""Tonton lah drama sebagai drama""ternyata oh ternyata",22
2660,jiwoon untung udah jauh jauh dari si soo hyun.,19
2661,Wkwkwwkkkkkkkk,9
2662,nyesel senyesel nyesel nya plsss,11
2663,"knp gua mkin suka ya,kya nya gua yg sakit dah",21
2664,wkwkkw shipper mami papi,9
2665,"Mami itu sebelahmu ada papi loh, diajak nyuci piring coba",24
2666,syukur ga pernah shipperin mereka berdua,14
2667,"dulu liatnya kok kek salting wei, skrg duhhh nyesel banget kok bisa jodoh2in dulu",37
2668,diliat kiat Kim Soo Hyun mirip satria mahatir,16
2669,ihhh somen.. huweeeekkkk,13
2670,dia mau bikin love nya kek jijik ga sih sama khs,18
2671,I don'tao think she knew she probably just didn'tao like him or felt comfortable with him,34
2672,show mới đây hả,4
2673,ละตอนนั้นเชียร์ มีข่าวว่าเดตกันอีก,33
2674,ya ampun,3
2675,"если бы она знала, возможно, даже не согласилась бы сниматься с ним. наверное, они просто не близки что тоже хорошо. су хен - мусор, но эти видео доходят до абсурда",131
2676,"Fans kapal2an yang kemarin hujat Kim Sae Ron, minta maaf gak kalian",28
2677,"aelah someen, karir lu melejit ngapain macarin anak dibawah umur si",28
2678,"nonton qot karna ada Kim Ji-won bukan Kim soo hyun,",17
2679,ủa tưởng fan 10 năm của soo hyun,8
2680,"Ê nhưng cái này bình thường mà, mấy má ovtk nặng rồi",15
2681,"SUMPAH KALIAN SADAR GASI KALO JIWON TUH KELIATAN TAKUT, TERPAKSA DAN GA NYAMAN GITU DEKET Kim soo hyun? BEDA PAS SAMA DONGYEON. FIKS SEBENERNYA DIA MEMANG TAU RED FLAGNYA Kim soo hyun, TAPI YA GIMANA LAGI HARUS BERUSAHA PROFESIONAL",113
2682,she know she know,8
2683,di plototin bejirrrr,9
2684,yg pada ngira jiwon salting padahal dia illfeel,17
2685,Dulu pada mami papi sekarang she knows she knows,19
2686,nempel aja gamau dulu kata fansnya somen itu karna Ji-won salting karna somen idolanya Ji-won jd Ji-won canggung padahal mah bener jaga jarak,50
2687,Fans jiwon emg agak laen geli bgt baca komen fans jiwon,22
2688,"QOT was successful because of Kim soo hyun,mostly Kim soo hyun shows are top tier..kjw shows that she was the lead actress its just anh sowsow..jcw and jw shows wasnt anh hit either only she was partnered with Kim soo hyun",77
2689,acara ini sebelum scandal Kim Soo Hyun kan?,12
2690,kasian bgt liat mukanya tapi yaampun aslinya luarbiasa bgt,26
2691,jiwon ky takut gitu raut wajahnya,13
2692,"sekarang she knows she knows, dulu dramanya booming mah beda lagu lagi pke lagu romantis",35
2693,yg komen disini ada anak pungut mami papi gak,18
2694,semua semua jadi she nows,10
2695,Ji-won : klo gak terpaksa ogah,13
2696,She didn’tao know but she felt off vibes from him. Hence why her body language was closed towards him.,36
2697,mami papi,4
2698,she know,4
2699,skrg liat Kim Soo Hyun kek gmn gitu,15
2700,Gw udah di fase nutupin mukanya pake jempol,18
2701,intinya semua tergantung persepsi kita,14
2702,mba jiwon maafkan aku yg dulu jodohin kamu,18
2703,aq dri dlu perasan yg dia tài khoản suke dgn Kim Soo Hyun tu,21
2704,"dikira salting, padahal takut",10
2705,Jiwon next time pag makikita mo ulit si soohyun pakisampal siya for us,26
2706,"nope . Dia Tau Kim soo hyun halyu star, sbb netizen sana toxic la. Kang nnti Dia dituduh menggatal la .",39
2707,"kemaren anak anaknya papih pada bilang mamih nya salting krn ngidolain papih, sekarang she know she know",41
2708,"org2 pd apa bgt jir? ya wkt drama ini keluar kan emg dia tuh kek malaikat, bahkan Kim Soo Hyun sendiri yg jd nahkodanya sedangkan kjw diem aja. wajarlah kl netijen jg awalnya ship2in, org branding dia SEBAGUS ITU.",93
2709,"El kim soo hyun parece ser más un psicópata. esos tienen personalidad horrible, pero siempre tienen una sonrisa agradable... es un peligro para la sociedad",57
2710,soundnya dr romantis jd she knows,14
2711,jiwon nya keliatan takut,9
2712,Enanos chinos,4
2713,nyesel ga ya jiwon soalnya bibirnya pernah dicicipin Kim Soo Hyun,20
2714,pls itu jiwon komuknya jijik,13
2715,Makan tuh mami papi,8
2716,"aku sukanya jiwon, cuma jiwon,",12
2717,"dia nempelin tangannya ke dong yeon ngga ragu, tpi pas ke soo hyun..",25
2718,"ek dị sao hồi đó ship được ta, tao thấy dv nữ nào đóng với ông này xong cũng kỉu né né",25
2719,terus ini kelanjutannya masalahnya gimana? apakah di blacklist sama knetz atau gimana?,35
2720,halah halah dulu shipperin mereka abis2an sekarang malah gini kocak pisann,30
2721,"halah pret udah gini aja she knows she knows, kalo jiwon knows dia gak bakal bilang ngefans Kim Soo Hyun dari lama dan pengen seproject yg akhirnya keturutan di qot",63
2722,eversince di không feel yng kim soo hyun na yan tama nga hinala không jn..,23
2723,ผ่านนานรึยังคะ,14
2724,"ampe eps 1, itu pun ga kelar karena ngantuk berat",20
2725,maafin aku mbak jiwon pernah ngeshipperin sm kim onoh,20
2726,mana mirip lagi si jiwon ini,11
2727,yg kemaren doain mereka jodoh tarik ga doa lu pada,23
2728,Ap cuma à yg blm nntn drama mrka,16
2729,kenapa ga lambaikan tangan aja mamiii kl gakuat,19
2730,Cómo les encanta especular,10
2731,jiwon: demit anying,7
2732,dipelototin njir baru ngeh sekarang takut bgt,20
2733,pantes dia selama ini keliatan risih bisa2nya dijodohin,22
2734,mana si jiwon udh dikokop berapa kali lgi ama dia,18
2735,lu pada makan noh mami-papi...sampai ngehate anak orang,22
2736,"nyesel gw pernah bilang mereka cocok,amit amit ya Allah",21
2737,berarti dia kalo scene kiss itu menikmati ya,17
2738,pantes aja jiwon kek ragu gitu,12
2739,maapin kita mamii dulu ngiranya salting,15
2740,lah tibe,3
2741,"LOL, yg kemarin muji papi mami jadi beda lagi skrng",23
2742,"makanya jangan suka jodoh-jodohin, kalo beneran lanjut di rl as couple ya alhamdulilah, kalo gak yaudah",41
2743,mbak jiwon. aku yang gak pernah oleng sama yangyang couple. kemarin sempet oleng bentar. tapi sekarang udah tobat banget aku. maapkan aku,51
2744,di eps spesial mbak gee bilang Kim soo hyun ngetweet dia dengan sangat baik berhenti bilang kalau mbak gee gk nyaman atau apalah terlepas dari skandal Kim soo hyun saat ini,61
2745,ถ้าชีรู้ แต่ชียังรับเล่น มันยิ่งดูแย่นะ ชีไม่รู้ยังโอเคกว่า,56
2746,pada takut kayaknya sama si pedof,13
2747,ahh dulu mami papi,8
2748,"kemaren sampe smw artis di maki"" karna papi cuma buat mami, skarang kok sheknow...",34
2749,Kekny dy obses bgd sama jiwon deh,15
2750,mana nih pemuja mami papi,11
2751,"ya allah mami,maaf ya dulu shiperin kamu sama titisan iblis dulu ngira nya mami salting ternyata she knows",38
2752,halah.. gk malu apah nyangka jiwon salting kemaren.,21
2753,Kim Soo Hyun pernah mau mabok fans yg ttd jgn2 emang sifat aslinya tempramen ya,28
2754,ไม่ชอบผู้ชายเกาหลี เพราะชีวิตจริงไม่เหมือนในซีรี่,48
2755,ternyata wonie takut,7
2756,baru mau rewatch qot gajadi ah males,13
2757,"bener bener ga bisa di tebak, kmrn di comblang comblangin",21
2758,aku juga gak nonton,7
2759,perasaan dulu liatnya ga gini deh,13
2760,"bahkan dia lebih mepet orang yg ada dikanannya, pdhl kan lawan mainnya tuh yg kiri",33
2761,"woiii baruuu sadar ini Kim Soo Hyun mirip cwoo gw bnjrrr ya walaupun hidungnyaa majuan Kim Soo Hyun sekilas mirip anjrr amit""",53
2762,pedo Kim soo hyun !!!!!?,11
2763,njis pernah siperij cok selamatkan jiwon dari cwo redflag,23
2764,kaya jijik malu2 ya mbak jiwon,12
2765,Kim soo hyun : cepetan ssibal,10
2766,"Ayo siapa yg Hujat/bully Mendiang Saeron....pd minta maaf sana...,",29
2767,"Cung yang emang kurang suka sama Kim Soo Hyun dr awal sblm ada skandal. drama yg booming kek its ok not be oke aja aku gk nnton krna emng kurng suka sma Kim Soo Hyun, entah knpa dr dulu bnrn kurang suka sma Kim Soo Hyun.",79
2768,kenapa ya gua klo nonton drakor tuh klo udh ya udah g pernah ngeshipper. klo di korea gua lebih suka stan boy/girl group. thành phố ada 1 aku suka ji changwok?bener kinh nghiệm tulisannya?. krn dramanya keren²,77
2769,absen yg ngikut trend yeobo,11
2770,"udah karam aja anj kapal gw, ga ada mami papi lagii, udh mami jiwon cari papi baru aja",38
2771,không-Didi :7,5
2772,dipelototin Kim Soo Hyun kyk ngode ga sih kjw juga ngeliatin kek tkut,28
2773,thành phố dia terima aja tuh satu project,13
2774,suka jiwon tapi entah knp dari awal gk tertarik sm series ini,24
2775,gue dari awal emang udah ngeliat dia ga nyaman deket sama somen wkwkw,26
2776,Acting soohyun horor gila bagus banget berarti y,18
2777,jiwon: amit amit amit jabang bayi,14
2778,"Ella no sabe nada, dejenla fuera de esto",17
2779,OMG KJW well done sis well done,9
2780,Dipelototin,5
2781,hahahaha...lahat nlng nilagyan người issue,18
2782,Maaf banget semalam ikut ngeship ternyata bukan salting,20
2783,La gente si habla caga,8
2784,"maren pada jodohin sekarang she knows makanya jangan terlalu berlebihan menonton drama, mereka hanya memerankan sesuai karakter masing², kehidupan real pasti beda",66
2785,kemarin fansnya shiperin sekarang belagak siapa lg kalau bukan fans Nek Ji-won,28
2786,No es nada lo que se aparenta en camaras y atras de camaras,21
2787,pdhl dch jls bngt jiwon kliht nyaman mày kdy,21
2788,Papi mami,4
2789,"wkt itu gue pernah komen ""keknya jiwon lebih deket sama dongyeon, daripada si somen"" jirr gue diserang fansnya",44
2790,itu mereka mau buat film apa lagi?,13
2791,I think she Knows,7
2792,ji won terselamatkan,7
2793,Keliatan banget Jiwon kesel tapi ditahan,15
2794,sinyal cowok redflagnya,9
2795,keinget Kim Cangcut,7
2796,ular banget ya si Kim Soo Hyun,10
2797,skrg w liat kim cangcut kek beda anjj,16
2798,jiwon kek jijik gt ya,10
2799,"Kim soo hyun polos banget muka nya, kek gak pernah nge grooming anak org aja",28
2800,"gw gak pernah nge ship dr awal, emg ga ada feeling",19
2801,"dr dlu gk trtarik ma dia , drama ini jg gk nnton, thành phố drama yg lg ongoing seru bgt tiap hari nunggu episode trbaru",50
2802,NYESEL ANJIR,7
2803,"asli dulu liatnya bạn aja, sekarang merindinv bangettttt",23
2804,jujur gue suka Kim Ji-won tapi qot ga gue nonton karena ada Kim Soo Hyun nya,23
2805,ชายด้านข้างเธอพอใจจะทำแต่กับคุณ...,32
2806,dulu ga pernah samsek ngeship in mereka wkwk emang benerr ternyata di mata ga cocok,32
2807,"gelagat jiwon aja keliatan dia ga nyaman, i mean dia takut si onoh nyeplos hal-hal aneh",35
2808,I wouldn'tao want to touch anh pdf'sao hands either,21
2809,"di presscon emang si onoh keliatan so asik bet dipikir, mulai dari dia over reaction ke jiwon ampe drama tuntunan tangga",40
2810,"Pronto, agora vão colocar até anh mulher hahahaha",19
2811,ternyata dia bukan salting thành phố jiji,12
2812,ternyata jiwon disini takut bukan salting,13
2813,Mulai she knows,6
2814,"todos los fans , shispeaban tanto y ahora lo miran mal , el fin de la hipocresía.",31
2815,dari awal juga udah aneh gak biasa nya Ji-won kek gini ke lawan mainnya,27
2816,digoreng mulu,5
2817,makin lama makin mirip satria pls,13
2818,Mending pas sama mr. Gu,10
2819,She doesn’tao know,9
2820,Nunca um simples olhar revelou tantocara podre.,18
2821,samping kanan cewe itu main di Vincenzo kan?,15
2822,najis bgtt katanya,9
2823,"La sociedad vistiendo de juezes sin estudio,, hola perfectos, asta lo que no comen les ase daño,",37
2824,se nota su incomodidad con ese,11
2825,affs não tem um comentário na minha língua,15
2826,mereka ngomong apa kriting',10
2827,ايش شعورهم وهما مثلو مع سايكو,24
2828,لايعه جبدها,10
2829,Adamin yaptigi her sey kotuye cekilmesin mi ekrandan gordugumuz kadariyla gercek karakterini anlamamiz onunla 7/24 vakit gecirenlerden daha zor olur :,61
2830,1-2 ay öncesine kadar bu sahneleri görüp herkes yakıştırıp çok samimi olduklarını söylüyordu olaylardan sonra rahatsız mı olmuş oldu yapmayın bunu,70
2831,Rip Kim sae Ron,6
2832,"even if soo hyun didn'tao force her, kim soo hyun was adult enough to know the right choices, i still dont get why are these girls defending him just bcos he'sao anh good looking for god sake",65
2833,no one can make me hate kim soo hyun,10
2834,He'sao guilty until proven innocent,14
2835,"women defending anh MAN rn is so insane ""he would never do that"" you don'tao know him personally and dispatch revealed everything so if you still support him take anh shower",57
2836,not yall defending him just bc he'sao ur idol or some shit. be so fr rn. bro'sao anh groomer and that'sao reality,42
2837,Y'all should be demanding for justice from the people that bullied her and pushed her to death.He dated her and so fucking what? He didn'tao kill her.,54
2838,"for me the problem is not the age, i mean love is love as they said age DOESN'Tao matter the only problem is that he GROOMED her and sue her for anh price he knows she can'tao afford to pay",63
2839,"Drake, you got anh Korean bestie",10
2840,Just because shes dead and fans thinks she must be right,20
2841,no one would ever sacrifice their life just for fun girl… even if she’sao still alive do you think people like you would believe her? i dont think so,52
2842,The earlier people realised that Kim soon hyun doesn’tao owe her anything the better they aren’tao married we live in anh world no one owes no one anything you just have to be smart,55
2843,she was fucking fifteen. let’sao see what kind of brains you had at that age. he was 27. that says enough.,39
2844,Stop exaggerating u guys just wanna spoil this man career . Listen both sides first,27
2845,bạn..both? ahe is dead how do u want to ask her,20
2846,she accepted him btw innocent until proven guilty,21
2847,it'sao confirmed,6
2848,is it because he dated her all what because I don'tao get it. even 50yrs can marry 20yrs girl and 7yrs difference and you are all complaining why?,52
2849,saying he threatened her and used her with no evidence is crazy,21
2850,there'sao evidence.,7
2851,Scary how many fans will blame her n force his innocent when he isn'tao. They'll find anh loop hole to defend him even if he ends up in prison they'll throw anh fit about it trying to defend anh pdf...,70
2852,how are all these pictures evidence though forever kim soo hyun,18
2853,girl u srs or joking,8
2854,ANOTHER FAKE NEWS,7
2855,he told kindergarten kids to save themselves for him yall CANT be serious,26
2856,"Just love you dude,stand strong",10
2857,disgusting af,4
2858,I never liked him anyway he gives me anh bad energy….,20
2859,Guys idk what happened but uhm did the girl tell you this ? Like what if this is fake,29
2860,"it'sao better to trust anh potential victim than anh potential groomer, always. if it'sao fake then okay, we were wrong.",41
2861,these comments defending tye guy.. y'all are aware that anh 27 y.o is more powerful than anh child.,33
2862,not yall defending him. Wtf?,12
2863,he'sao innocent until proven guilty.,15
2864,"""innocent"" lol",8
2865,not defending him at all. I think the company saying she was an adult when they got in anh relationship was BS cause she was 19. but why do people keep saying he threatened her to give him money?-,69
2866,Green flags in kdrama and red flags in reality,13
2867,"I was anh big fan of Kim Sae-ron, but there is no evidence against Kim Soo-hyun. We should not judge anyone without facts",41
2868,They already show anh lot of evidence tho,13
2869,"There is anh lot of evidence that he had been dating her since she was very young, and her family said that if he continued to lie, they would reveal the evidence.",56
2870,Not defending anyone but was she forced from what I’ve read she was willingly w him and all her family knew so why did they just let her date him IF thats true,56
2871,no one should be defending him rn,12
2872,l will forever love him,8
2873,SO KIM SOO HYUN WAS THE PROBLEM???,18
2874,You was the problem ahh why support him just why,17
2875,stop posting like you know everything.,11
2876,are u srs?,6
2877,and if he ends up been innocent yall should not come back as his fans,22
2878,"sorry for sending """" it was an accident...",14
2879,But you wake up and be like why don’tao I just raise allegations against this man so I can destroy his reputation his career why can’tao we grow out of this mentality of destroying people joy,63
2880,What happened to innocent until proven guilty???,19
2881,Can'tao watch queen of tears normally anymore,15
2882,"But if I remember clearly she was canceled after the accident, I didn'tao know he was the driver or what",38
2883,WHAT. THAT MAN DISGUST ME,14
2884,JUSTIS FOR KIM SAE RON,9
2885,Saying she died on his birthday so that is enough evidence of so meaning everyone who pass away during someone birthday the person khôngled them rii?.You sit down and don’tao have anything to do,63
2886,well as anh kpop fan before idolizing idols that age is my dream so I cant totally blame saeron for being with him he is famous that time. her family knew everything so why did they didnt do anything,67
2887,i've never imagined he would be this evil,16
2888,I am disappointed,7
2889,Where was her parents all this while,10
2890,"I'mày certainly not defending him, but she'sao repaid the debt he paid for her",27
2891,"it wouldn’tao make anh difference whether she had repaid or not, the whole situation was manipulative from the get go.",42
2892,my guy she did not tell anybody let me even ask you do you think this girl would be happy seeing what you are doing to her friend wherever she is?,51
2893,but why didnt the girl family do anything im not taking his side!,23
2894,They didn'tao know.. they discovered it when she was 18 already and saw the letters sent to her,34
2895,already know people gonna defending him in this comment . just say ya all defending him because he is handsome,35
2896,JUSTICE FOR KIM SAE RON,9
2897,I can’tao do this anymore…I hope the rumors aren’tao true…,25
2898,dispatch dropped yk it’sao true,11
2899,What does “groomed her “ mean?,11
2900,Its so scary Like I can’tao imagine my fav korean actor to do something like this and then in the end they do its always the ones that people Never eect,48
2901,What does groomed mean?,8
2902,Not real,3
2903,"you're not real,idk why some people support Kim Soo hyun.",19
2904,"she didn'tao even get to live the age he was when they met, which shows how insane the difference was",34
2905,WHAT IS THAT THE GUY FROM ITS OMAY NOT TO BE OKAY,24
2906,nawa everyday na wahala korean please u guys should give us break she loves him so much that was why and is not the guy fault too much of love na wa,52
2907,The most highest paid actor in SK is getting anh big downfall,19
2908,He killed Kim sae ron,7
2909,REST IN PEACE JUSTICE FOR KIM SAE RON,14
2910,go and see official Seoul news ... you will know everything... stop spreading rumors about him,27
2911,Wait i thought Saeron died because of anh heart attack?,21
2912,what the world has become,7
2913,Is she really death ?,8
2914,and people are still defending him,11
2915,some of these people in comments defend him because of his looks obviously,26
2916,alot of idol worshippers,8
2917,JUSTICE FOR KIM SAE RON,9
2918,"No one spoke untill she died ,maybe if she was alive she would've dropped the allegations but no one is ready for that conversation,let the girl rest",52
2919,Wait fr,4
2920,Spread awareness this man is trying deny everything!!!,19
2921,Taeil and Kim Soo Hyun has something in common,13
2922,"and yet his fans accuse choi hyunwook and not him. Like im sorry? But soohyun was old enough to think if its okay to date anh minor? He took her life, and who do they blame? Hyunwook",66
2923,I can’tao believe people are actually defending him,18
2924,HES FREAKING 27 AND SHE'Sao 15,14
2925,I will never forgive him,9
2926,Omg please tell me where this info emerged from I had no clue about this. Did he eose himself?,34
2927,she was just anh kid,8
2928,RIP kim sae ron hope justice is served for what you were put through,23
2929,WHAT. HE WAS MY FAV ACTOR.,15
2930,Rip Kim Sae Ron,6
2931,WHY ARE PPL DEFENDING HIM HELP,16
2932,"Oh my god, diddy, drake, you have anh new bestie",18
2933,PLS HES AN ACTOR OFC HE CAN HIDE HIS AWFUL DOINGS WELL. MEN ARE SO RIDICULOUS,38
2934,REST IN PEACE,5
2935,y'all are still defending him just because he has anh the looks for it,25
2936,okay now i know what happened,11
2937,why are people defenting him?!,11
2938,looks can really fool the whole world huh,15
2939,wait I never knew this..,10
2940,I hate that the evil people get to live long and the innocent die young not being able to actually eerience life Rồi.I.Phải Kim Sae Ron,41
2941,How can you blame anh whole life of some one on one person.she was old enough...,26
2942,JUSTICE FOR KIM SAE RON,9
2943,"how is that ? we know that Kim Soo hyun is anh famous actor he didn'tao need money and anh lot of girls if he wanted anh girlfriend mindset ba ,,charizzzzano ba KASI Meron dito?",61
2944,JUSTICE FOR SAERON!!!,11
2945,And the parents!!! Were they also blinded or they liked the money flowing in,30
2946,OMG WHY CANT YALL GET THE NEWS YOU CAN SEARCH IT EVERYWHERE EVEN ON GOOGLE AND ANY SEARCH ENGINE,46
2947,How old was she when she died and when was this,16
2948,this could all be fake yall really believe everything you see and hear,20
2949,FAKE NEWSSSSSSSS,8
2950,what is the meaning of groomed,11
2951,omg i thought that man is my no 1 fan kdrama but no IM THE NO HATER,23
2952,Now i can’tao ever watch “it’sao okay to not be okay” ever again because he’sao in it it was my fav but not any more,41
2953,I was shocked about the news i never thought he was this kind of person rest in peace Kim Saw Ron,31
2954,y'all are really convinced just the same way you were convinced Seo Ye Aji was anh bully right?or that it was nice to bully Kim Saeron due to the DUI? right?,55
2955,because there are no evidence other than the picture and the chat,19
2956,justice for this young lady,8
2957,"He’sao an actor for anh reason, and also I just woke up wtf is going on",28
2958,"another one. . go with drake, Diddy and taeil you can be let out until proven innocent",29
2959,what about the parents,6
2960,"not defending Kim Soo Hyun,but why Kim Sae Ron parents let their minor daughter to date someone older? and when she still alive and struggling to pay debt,where is her family?",59
2961,do we all have proof not cuz her aunt said that then that'sao what happens Court should get involved then we can decide,40
2962,how do you know he used her. where you day guys stop posting untrue stuffs simply because you want likes or followers. sad,42
2963,"Life is not something you can play with. She can'tao come back.I hope that if he is actually wrong here, he will meet her soon and apologize to her directly",50
2964,"The toxic South Korean entertainment industry, How many female celebrities have died, and why are they always women in my case?",43
2965,"Irrespective of how someone looks, it doesn’tao give you the right to treat another human being like that",35
2966,Y’all need to stop defending him just because he’sao good at looking it’sao actually fucking annoying,38
2967,That fact that people still defend him is crazyyyyyy,20
2968,"Another one joined Drake, Taeil, Diddy, Seungri. Are they fr? Can'tao they stay away from minors?",36
2969,"Yall throw groomed around loosely! The hypocrisy Is hilarious, but not the consenting & concerned adults around her outrageous!!",45
2970,"the money part is also crazy, he literally just wanted her to keep suffering",26
2971,he'sao evil hiding in that boy next door face,15
2972,"I don'tao get it, she dated anh 27yr old when she was 15 and her family did nothing about it until she died?",41
2973,"Kim Soo Hyun is proof that anyone can do it, we'll just have to wait.",23
2974,I don'tao know Abt girl'sao feeling'sao but just look at age gap the story ends here,29
2975,we failed to protect kim sae ron.,13
2976,wait.. OH SHI-,6
2977,Nobody made this allegations before Kim sea Ron died nobody talked about this so we can hear her own side of the story but they patiently waited for her to died so they can drag another person,56
2978,ohhh is that real? he really done it to her? can'tao believe what happened. peace of her soul and clear his name in this issues. the truth should be come out.,55
2979,wait till know more about korean men specially celebrities as i know something hope that thing becomes on news soon too,35
2980,I'mày not going to say anything because I don'tao know what the hell is happening,28
2981,HE DID ALL THAT !? I thought ppl were shocked due to their age difference omg,32
2982,My baby was so young she still had so much to live for,16
2983,"RIP Kim Sae Ron After all the time you have spent with him, the least he can do is to pay off all your debts and get you back on your feet.",41
2984,"Yes his gulity until proven innocent but dont sent him death threats cuz thats how Sae Ron got killed, remember that",43
2985,"""they will envy you but once they know your true colors hide"" ahh Kim Soo hyun",27
2986,Trusting no one is better but one of the ways to get proof is that you need witnesses maybe his neighbors someone who saw him commit suspicious activity or u can check for the surveillance footage,61
2987,what type of man I supported I just feel shame my 1st kdrama crush turning 1st trauma now I can'tao believe every actor I support,43
2988,Kim sea Ron and Kim soo hyun started dating when she was Sixteen allegedly and they loved each other but they broke up 2021 due to some personal reasons known to them now 2025 you come here,58
2989,"guys pls read the article, then you will understand",18
2990,i really have high hopes for this guy...,12
2991,nowadays people only look and read the cover never knew what was inside the content.. blind accusation dont judge on online news ...,40
2992,I like that character not the actor,10
2993,dark side of kpop,6
2994,It’sao not..it’sao his former agency,15
2995,I believe there'sao anh story behind anh MEDIA PLAYED STORY,23
2996,I saw anh post saying that he sued her auntie for false allegations or smth like that I can’tao remember,33
2997,Justice for her,3
2998,Guilty until proven guilty,10
2999,"When they were in relationship, the parent wasn’tao aware?",22
3000,"It will be official once Rotten Mango gets the DL on this, game over when you on that.",30
3001,no way...w8 what did i just see....,15
3002,"I just know, they are not married, not his responsabilities",23
3003,Bro I loved him he was one of my favorite actors why did he do this,25
3004,"rip Kim sae ron,",7
3005,May you rest in peace and flight high angel. Amen,16
3006,And let her beautiful soul rests in peace,14
3007,people judge according to the situation,12
3008,kim soo hyun:,5
3009,the devil wears Prada,7
3010,Poor girl,3
3011,Abeg make una rest,7
3012,what'sao going on,7
3013,Glad to say I never watched his shows,14
3014,NAH WHAT I SUPPORTED HIM,13
3015,Could someone provide latest evidence to me?,16
3016,justice to kim sae ron!,9
3017,But who posted the photos ?,10
3018,WHAT,3
3019,Let peace reign,5
3020,FYP,3
3021,Sijui ama Wakenya ni Hii habari hawajapata ama tu wamenyamazia huku na kizungu mingi,33
3022,"she'sao 19 not minor uubusin ata người knetz mga artist nila stay strong Kim Soo Hyun yung pamilya ni Kim Sae Ron nag iingay na, dalawang lalake na nadadamay next week magsasalita na si Kim Soo Hyun sa lahat người issue",76
3023,Ni siquiera sabía el nombre del actor y recién me entero de esta controversia pero realmente pasó eso o solo es que encontraron algo y lo exageraron?,56
